osm_id,code,fclass,name,X,Y
1323442507,2701,tourist_info,Tourist Office,83.887683999999993,26.738765799999999
2057670176,2701,tourist_info,Sangam,81.889132700000005,25.423321800000000
2126220869,2701,tourist_info,Insight Journey Pvt Ltd.,82.953989800000002,25.331239400000001
3092005125,2701,tourist_info,PALIBAL CHAURAHA,78.580744499999994,27.104188300000001
3092167479,2701,tourist_info,LABHAUAA,78.570601199999999,27.127119499999999
3093577853,2701,tourist_info,parashuram colony,77.824014000000005,26.942219500000000
3093577986,2701,tourist_info,saiyan road tiraha,77.823548000000002,26.942046099999999
3093583250,2701,tourist_info,dank bangla,77.821240399999994,26.943819300000001
3093583268,2701,tourist_info,pani ki tanki,77.821026700000004,26.944002000000001
3093663890,2701,tourist_info,utigir chaoraha,77.815618700000002,26.944229700000001
3093665732,2701,tourist_info,pathwari mandir,77.817201100000005,26.944182999999999
3093675583,2701,tourist_info,MANCH,78.735298700000001,27.329986099999999
3093854070,2701,tourist_info,smt shanti devi sarswati shishu mandir,77.823118899999997,26.941367499999998
3093891513,2701,tourist_info,village cheet,77.837282700000003,26.991574499999999
3093918780,2701,tourist_info,panch dev mandir,77.824143399999997,26.942581700000002
3093921544,2701,tourist_info,dauji mandir,77.824261399999997,26.942204000000000
3271150896,2701,tourist_info,India tourism office,78.010847600000005,27.164002400000001
3413009024,2701,tourist_info, ,77.677161600000005,27.572571799999999
4152488291,2701,tourist_info,Arail Ghat,81.880752700000002,25.420780199999999
4283204390,2701,tourist_info,Uttar Pradesh Tourism,80.945824900000005,26.847251300000000
5082267552,2701,tourist_info, ,78.395388999999994,28.670632000000001
7867265858,2701,tourist_info, ,80.329175899999996,25.494054200000001
9407241970,2701,tourist_info, ,79.980962500000004,28.155610899999999
10676070732,2701,tourist_info,The Shahjahani Mahalia (1628-35),78.023530600000001,27.177930499999999
10676095026,2701,tourist_info,Jahangir's chain of justice,78.023600000000002,27.178736099999998
10676099818,2701,tourist_info,Ghaznin - Gate (1030),78.023358400000006,27.178062700000002
10676100658,2701,tourist_info,The Bengali-Mahal (1565-1569),78.022843399999999,27.177152499999998
10680022119,2701,tourist_info,Tomb of I'Timad-ud-Daulah,78.031794399999995,27.192614700000000
10895538325,2701,tourist_info,transport corporation of india mau branch,83.557399899999993,25.952173899999998
11691218349,2701,tourist_info,Sajay Jan Sewa Kendra,82.468709000000004,26.272128599999998
